geoid,avg_pickups
360610040002,0.000968721957337312
360610040003,0.002480187689879234
360610040004,0.0007373530969911236
360610040005,0.0008303331062891246
360610040006,0.0012065777950763842
360610041001,0.000938449396170521
360610041002,0.00020758327657228114
360610041003,0.0004021925983587947
360610041004,0.0006919442552409371
360610041005,0.0006227498297168434
360610041006,0.0018098666926145762
360610042001,0.0032824105607991956
360610042002,0.0011763052339095932
360610043001,0.00242180489334328
360610043002,0.0006703209972646579
360610043003,0.0039548938838614815
360610044001,0.0004692246980852605
360610044002,0.00026812839890586317
360610044003,0.00033516049863232893
360610044005,0.0004021925983587947
360610044006,0.00025947909571535146
360610044007,0.0020109629917939736
360610044008,0.00033516049863232893
360610045001,0.004290054382493811
360610047001,0.0011763052339095932
360610047002,0.0029061658720119362
360610048001,0.0006919442552409371
360610048002,0.000484360978668656
360610048003,0.00020758327657228114
360610048004,0.0011395456953499183
360610048005,0.0022834160422950927
360610048006,0.0012065777950763842
360610048007,0.00021623257976279285
360610049001,0.003598110127252873
360610049002,0.0011763052339095932
360610049003,0.0013146940849577805
360610050001,0.0017298606381023428
360610050002,0.001937443914674624
360610050003,0.0024909993188673737
360610050004,0.0010379163828614058
360610050005,0.0006227498297168434
360610052001,0.005743137318499778
360610052002,0.002996983555512309
360610054001,0.004636026510114279
360610054002,0.0008303331062891246
360610054003,0.0008303331062891246
360610055011,0.0020066383401987175
360610055012,0.00020109629917939735
360610055013,0.0004692246980852605
360610055021,0.0024909993188673737
360610055022,0.004428443233541998
360610056001,0.005161471678937866
360610056002,0.00297536029753603
360610056003,0.0008714172964440553
360610057001,0.0017298606381023428
360610057002,0.002836971446487842
360610058001,0.009704518179754144
360610059001,0.0011071108083854995
360610059002,0.00034597212762046856
360610059003,0.00020758327657228114
360610059004,0.00038921864357302716
360610059005,0.000484360978668656
360610060001,0.00020109629917939735
360610060002,0.0004021925983587947
360610060003,0.0002767777020963749
360610061001,0.0013146940849577805
360610061002,0.0010379163828614058
360610061003,0.0035289157017287793
360610062001,0.002815348188511563
360610062002,6.919442552409372e-05
360610063001,0.0015222773615300618
360610063002,0.0010379163828614058
360610063003,0.0011763052339095932
360610063004,0.0008995275318132183
360610063005,0.0008995275318132183
360610064001,0.0020066383401987175
360610064002,0.0010379163828614058
360610064003,0.0004021925983587947
360610064004,0.0006032888975381921
360610064005,0.0008562810158606598
360610064006,0.00026812839890586317
360610065001,0.004566832084590185
360610065002,0.0016758024931616447
360610065003,0.0021450271912469053
360610065004,0.0017298606381023428
360610065005,0.0010725135956234527
360610066001,0.0006032888975381921
360610066002,0.00025947909571535146
360610066003,0.00034597212762046856
360610066004,0.0010379163828614058
360610066005,0.00034597212762046856
360610066007,0.0004021925983587947
360610066008,0.00031353724065604963
360610066009,0.000121090244667164
360610067001,0.0016606662125782492
360610067002,0.0020758327657228117
360610067003,0.0008714172964440553
360610067004,0.0013146940849577805
360610068001,0.00242180489334328
360610068002,0.000938449396170521
360610068003,0.0021450271912469053
360610068004,0.0016087703934351788
360610068005,0.0011763052339095932
360610068006,0.0007611386807650309
360610069001,0.0026401997989037008
360610070001,0.00242180489334328
360610070002,0.0018682494891505304
360610070003,0.0010054814958969868
360610070004,0.0002767777020963749
360610070005,0.000484360978668656
360610070006,0.00033516049863232893
360610071001,0.0011027861567902437
360610071002,0.0004151665531445623
360610071003,0.0017990550636264365
360610071004,0.0011071108083854995
360610071005,0.0019439308920675077
360610072001,0.000484360978668656
360610072002,0.0024909993188673737
360610072003,0.0022834160422950927
360610072004,0.0014747061939822473
360610072005,0.000968721957337312
360610072006,0.0006703209972646579
360610072007,0.0008303331062891246
360610073001,0.0010054814958969868
360610073002,0.0010725135956234527
360610073003,0.0006703209972646579
360610073004,0.0024909993188673737
360610073005,6.703209972646579e-05
360610073006,0.0035289157017287793
360610074001,0.0023526104678191864
360610074002,0.0013146940849577805
360610074003,0.003390526850680592
360610075001,0.0008303331062891246
360610075002,0.000484360978668656
360610075003,0.0016758024931616447
360610076001,0.007957358935270777
360610076002,0.003182943574108311
360610077001,0.0027677770209637484
360610077002,0.000968721957337312
360610077003,0.0020066383401987175
360610077004,0.0011763052339095932
360610077005,0.00034597212762046856
360610078001,0.0005362567978117263
360610078002,0.0007611386807650309
360610078003,0.00020109629917939735
360610078004,0.0007611386807650309
360610078005,0.000454088417501865
360610078006,0.0005535554041927498
360610078007,0.0004151665531445623
360610079001,0.007976819867449428
360610079002,0.0006227498297168434
360610079003,0.0008303331062891246
360610079004,0.004359248808017904
360610080001,0.003736498978301061
360610080002,0.003390526850680592
360610080003,0.000484360978668656
360610080004,0.0017298606381023428
360610080005,0.0006919442552409371
360610081001,0.0011071108083854995
360610081002,0.0013146940849577805
360610081003,0.00034597212762046856
360610081004,0.0010054814958969868
360610081005,0.0012454996594336869
360610081006,0.0015914717870541555
360610082001,0.0069886369779334654
360610082002,0.0015914717870541555
360610082003,0.0013838885104818742
360610083001,0.0020758327657228117
360610083002,0.004566832084590185
360610083003,0.005604748467451591
360610084001,0.0014055117684581536
360610084002,0.005258776339831122
360610086011,0.0004281405079303299
360610086012,0.0008043851967175894
360610086021,0.00048652330446628393
360610086031,0.0004151665531445623
360610086032,0.000484360978668656
360610086033,0.00013838885104818744
360610086034,0.0006422107618954948
360610087001,0.003598110127252873
360610087002,0.00090817683500373
360610087003,0.0006227498297168434
360610087004,0.0004692246980852605
360610087005,0.0008043851967175894
360610088001,0.003736498978301061
360610088002,0.0005362567978117263
360610088003,0.000484360978668656
360610088004,0.00013406419945293158
360610088005,0.0005535554041927498
360610088006,0.000484360978668656
360610089001,0.00034597212762046856
360610089002,0.000938449396170521
360610089003,0.0006919442552409371
360610089004,0.000968721957337312
360610089005,0.00034597212762046856
360610090001,0.002836971446487842
360610090002,0.000484360978668656
360610090003,0.0006703209972646579
360610090004,0.00034597212762046856
360610090005,0.0012065777950763842
360610090006,0.0008714172964440553
360610091001,0.002836971446487842
360610091002,0.0017298606381023428
360610091003,0.0014422713070178284
360610091004,0.0010054814958969868
360610092001,0.016122301147113837
360610093001,0.0004692246980852605
360610093002,0.0015417382937087131
360610093003,0.0005535554041927498
360610093004,0.000454088417501865
360610093005,0.0006227498297168434
360610093006,0.00026812839890586317
360610093007,0.0006032888975381921
360610094001,0.008692549706464273
360610095001,0.00392462132269469
360610095002,0.0029061658720119362
360610096001,0.0074038035310780275
360610097001,0.0004281405079303299
360610097002,0.0008433070610748922
360610097003,6.919442552409372e-05
360610097004,0.000484360978668656
360610098001,0.0009730466089325679
360610098002,0.0032845728865968237
360610098003,0.0024909993188673737
360610098004,0.0010725135956234527
360610098005,0.0007611386807650309
360610098006,0.0013146940849577805
360610098007,0.0007373530969911236
360610099001,0.011131653206188577
360610100001,0.005051193063258842
360610100002,0.008206026401997989
360610101001,0.02133566864519477
360610102001,0.010524039657055128
360610103001,0.004709545587233629
360610104001,0.008348739904641432
360610106011,0.00038921864357302716
360610106012,0.00026812839890586317
360610106013,0.0002767777020963749
360610106014,0.0005189581914307029
360610106015,6.919442552409372e-05
360610106016,0.00025947909571535146
360610106021,0.0005535554041927498
360610106022,0.0013146940849577805
360610106023,0.00013406419945293158
360610108001,0.0004021925983587947
360610108002,0.0004692246980852605
360610108003,0.00034597212762046856
360610108004,0.0009730466089325679
360610108005,0.0004021925983587947
360610108006,0.0016606662125782492
360610108007,0.0020066383401987175
360610109001,0.006781053701361184
360610110001,0.00026812839890586317
360610110002,0.0002767777020963749
360610110003,0.0022834160422950927
360610110004,0.0006032888975381921
360610110005,6.703209972646579e-05
360610110006,0.0010379163828614058
360610111001,0.0030164444876909606
360610111002,0.000484360978668656
360610111003,0.0008714172964440553
360610112011,0.006711859275837091
360610112021,0.00595072059507206
360610112031,0.0022834160422950927
360610112032,0.002659660731082352
360610113001,0.010932719232806807
360610114011,0.0027677770209637484
360610114012,0.0015222773615300618
360610114021,0.002836971446487842
360610114022,0.0023461234904263027
360610115001,0.005993967111024618
360610115002,0.001937443914674624
360610116001,0.0030445547230601236
360610116002,0.00020758327657228114
360610116003,0.00013406419945293158
360610117001,0.0017990550636264365
360610118001,0.0006227498297168434
360610118002,0.0004021925983587947
360610118003,0.0004021925983587947
360610118004,0.0004151665531445623
360610118005,0.0004151665531445623
360610118006,0.0004692246980852605
360610118007,0.0004151665531445623
360610118008,0.0004151665531445623
360610119001,0.00683727417209951
360610119002,0.005027407479484934
360610120001,0.0010379163828614058
360610120002,0.0013838885104818742
360610120003,0.0011763052339095932
360610120004,0.003182943574108311
360610121001,0.0024131555901527684
360610121002,0.0006703209972646579
360610121003,0.0008433070610748922
360610121004,0.0020779950915204392
360610121005,0.0011071108083854995
360610121006,0.0007611386807650309
360610122001,0.0007784372871460543
360610122002,0.000938449396170521
360610122003,0.0006703209972646579
360610122004,0.0005535554041927498
360610124001,0.0006227498297168434
360610124002,0.0005535554041927498
360610124003,0.0008714172964440553
360610124004,0.000938449396170521
360610124005,0.000877904273836939
360610124006,0.0004151665531445623
360610124007,0.000484360978668656
360610124008,0.00019460932178651358
360610125001,0.010917582952223412
360610125002,0.005327970765355216
360610126001,0.0018682494891505304
360610126002,0.0006486977392883786
360610126003,0.0006703209972646579
360610126004,0.00026812839890586317
360610126005,0.0004389521369184695
360610126006,0.0006919442552409371
360610126007,0.0004021925983587947
360610126008,0.0002767777020963749
360610127001,0.0009730466089325679
360610127002,0.002882380288238029
360610127003,0.0006919442552409371
360610127004,0.000968721957337312
360610127005,0.0008714172964440553
360610128001,0.0017990550636264365
360610128002,0.0005838279653595408
360610128003,0.0013838885104818742
360610128004,0.001362265252505595
360610128005,0.0014530829360059681
360610129001,0.0025601937443914674
360610129002,0.0037105510687295254
360610130001,0.0012454996594336869
360610130002,0.000968721957337312
360610130003,0.0005838279653595408
360610130004,0.0010054814958969868
360610131001,0.00892608089260809
360610131002,0.004709545587233629
360610132001,0.0007373530969911236
360610132002,0.0004021925983587947
360610132003,0.00013406419945293158
360610132004,0.0008995275318132183
360610132005,0.0004021925983587947
360610132006,0.00013406419945293158
360610132007,0.00020109629917939735
360610133001,0.0004692246980852605
360610133002,0.002629388169915561
360610133003,0.0011763052339095932
360610133004,0.0006919442552409371
360610133005,0.0015698485290778761
360610134001,0.0006703209972646579
360610134002,0.0005362567978117263
360610134003,0.0005643670331808893
360610134004,0.0008433070610748922
360610134005,0.000484360978668656
360610134006,0.0014530829360059681
360610134007,0.0008303331062891246
360610134008,0.0004021925983587947
360610134009,0.0003243488696441893
360610135001,0.00297536029753603
360610135002,0.001997989037008206
360610136001,0.0004021925983587947
360610136002,0.00033516049863232893
360610136003,0.00020109629917939735
360610136004,0.0010379163828614058
360610136005,0.00013838885104818744
360610136006,0.00020109629917939735
360610136007,0.0002767777020963749
360610136008,0.0006227498297168434
360610137001,0.0008303331062891246
360610137002,0.0017428345928881105
360610137003,0.004800363270734001
360610137004,0.0026812839890586315
360610137005,0.002214221616770999
360610137006,0.0031137491485842173
360610138001,0.0011071108083854995
360610138002,0.0008303331062891246
360610138003,0.00020109629917939735
360610138004,0.0008043851967175894
360610138005,0.0005535554041927498
360610138006,0.0004692246980852605
360610138007,0.0002767777020963749
360610138008,0.0006919442552409371
360610138009,0.0006703209972646579
360610139001,0.0008433070610748922
360610139002,0.0006703209972646579
360610139003,0.0006703209972646579
360610139004,0.00033516049863232893
360610139005,0.0005189581914307029
360610139006,0.0007135675132172165
360610139007,0.0013146940849577805
360610140001,0.0008562810158606598
360610140002,0.0014530829360059681
360610140003,0.0010379163828614058
360610140004,0.0006486977392883786
360610140005,0.0011071108083854995
360610140006,0.0004151665531445623
360610142001,0.00038921864357302716
360610142002,0.0008303331062891246
360610142003,0.0010379163828614058
360610142004,0.0007373530969911236
360610142005,0.0002767777020963749
360610142006,0.000484360978668656
360610143001,0.00961370049625377
360610144011,0.00034597212762046856
360610144012,0.00013838885104818744
360610144013,0.00034597212762046856
360610144014,0.0002767777020963749
360610144021,0.0007611386807650309
360610144022,0.0007373530969911236
360610144023,0.00013838885104818744
360610144024,0.0008303331062891246
360610144025,0.00020109629917939735
360610145001,0.0006227498297168434
360610145002,0.0008433070610748922
360610145003,0.0038056934038251545
360610145004,0.003874887829349248
360610146011,0.000938449396170521
360610146012,0.0006032888975381921
360610146013,0.0004692246980852605
360610146014,0.0004994972592520515
360610146021,0.000968721957337312
360610146022,0.0014530829360059681
360610146023,0.00026812839890586317
360610146024,0.0006227498297168434
360610146026,0.0005362567978117263
360610147001,0.0006422107618954948
360610148011,0.0010703512698258246
360610148012,0.0021450271912469053
360610148021,0.000484360978668656
360610148022,0.001937443914674624
360610148023,0.0005708540105737732
360610148024,0.0007611386807650309
360610148025,0.0008303331062891246
360610149001,0.002212059290973371
360610149002,0.0006227498297168434
360610149003,0.0010379163828614058
360610149004,0.0012065777950763842
360610149005,0.0004151665531445623
360610150011,0.0006227498297168434
360610150012,0.0004151665531445623
360610150021,0.0010379163828614058
360610150022,0.0006919442552409371
360610150023,0.00034597212762046856
360610150024,0.0006919442552409371
360610151001,0.00012973954785767573
360610151002,0.00020109629917939735
360610151003,0.0006032888975381921
360610151004,0.0014984917777561544
360610152001,0.00013406419945293158
360610152002,0.0004021925983587947
360610152003,0.0005362567978117263
360610152004,0.0004692246980852605
360610152005,0.0004151665531445623
360610152006,0.0005535554041927498
360610153001,0.0006919442552409371
360610153002,0.0006919442552409371
360610153003,0.0010054814958969868
360610153004,0.0010379163828614058
360610153005,0.0004151665531445623
360610153006,0.00019460932178651358
360610153007,0.0008303331062891246
360610154001,0.0006919442552409371
360610154002,0.00020758327657228114
360610154003,0.00020758327657228114
360610154004,0.00026812839890586317
360610154005,0.0004692246980852605
360610154006,0.00033516049863232893
360610154007,0.0006032888975381921
360610154008,0.00026812839890586317
360610154009,0.0004389521369184695
360610155001,0.000484360978668656
360610155002,0.00020109629917939735
360610155003,0.00012541489626241985
360610155004,0.00038921864357302716
360610155005,0.00012541489626241985
360610155006,0.0006919442552409371
360610156011,6.703209972646579e-05
360610156012,6.703209972646579e-05
360610156013,0.0005535554041927498
360610156014,0.00013838885104818744
360610156021,0.0004281405079303299
360610157001,0.00038921864357302716
360610157002,0.0007611386807650309
360610157003,0.000484360978668656
360610157004,0.00020109629917939735
360610157005,0.0002767777020963749
360610157006,0.0004692246980852605
360610157007,0.0005838279653595408
360610157008,0.0006703209972646579
360610158011,0.0007611386807650309
360610158012,0.0008303331062891246
360610158013,0.0005362567978117263
360610158014,0.0010379163828614058
360610158021,0.0007611386807650309
360610158022,0.00013838885104818744
360610159001,0.00012973954785767573
360610159002,0.00020758327657228114
360610159003,6.919442552409372e-05
360610159004,0.0006919442552409371
360610159005,0.0008995275318132183
360610159006,0.0010054814958969868
360610159007,6.919442552409372e-05
360610160011,0.0008995275318132183
360610160012,0.0006919442552409371
360610160013,0.0007135675132172165
360610160014,6.919442552409372e-05
360610160021,0.00035678375660860823
360610160022,0.00020758327657228114
360610161001,0.0007611386807650309
360610161002,0.0005362567978117263
360610161003,0.00020758327657228114
360610161004,0.00034597212762046856
360610161005,0.00035678375660860823
360610161006,0.0002767777020963749
360610162005,6.703209972646579e-05
360610163001,0.00020758327657228114
360610163002,0.00013406419945293158
360610163003,0.0008043851967175894
360610163004,0.0006919442552409371
360610163005,0.0013146940849577805
360610164001,6.486977392883786e-05
360610164002,0.00020758327657228114
360610164003,0.00033516049863232893
360610164004,0.00013406419945293158
360610165001,0.0017990550636264365
360610165002,0.0006227498297168434
360610165003,0.000484360978668656
360610165004,0.0005535554041927498
360610165005,0.000484360978668656
360610166003,6.919442552409372e-05
360610166004,6.703209972646579e-05
360610166005,0.000121090244667164
360610166006,0.0004021925983587947
360610167001,0.00020758327657228114
360610167002,0.00013838885104818744
360610167003,0.0016606662125782492
360610167004,0.0007611386807650309
360610167005,0.0008043851967175894
360610168001,0.00013406419945293158
360610168002,0.00034597212762046856
360610168003,0.0002767777020963749
360610169001,0.0004151665531445623
360610169002,0.00033516049863232893
360610169003,0.0010379163828614058
360610169004,0.0008043851967175894
360610169005,0.00037624468878725957
360610169006,0.00013838885104818744
360610170001,6.703209972646579e-05
360610170002,0.00012541489626241985
360610170003,6.703209972646579e-05
360610170005,6.703209972646579e-05
360610171001,0.0005362567978117263
360610171002,0.0010725135956234527
360610171003,0.0010379163828614058
360610171004,0.00013406419945293158
360610171005,0.00020758327657228114
360610171006,0.0002767777020963749
360610172001,0.00026812839890586317
360610172003,0.00013406419945293158
360610172004,0.00013406419945293158
360610172005,0.00012973954785767573
360610173001,0.0004021925983587947
360610173002,0.00013406419945293158
360610173003,0.00034597212762046856
360610173004,0.00026812839890586317
360610173005,0.00020758327657228114
360610173006,0.00020758327657228114
360610173007,0.0006703209972646579
360610174011,6.703209972646579e-05
360610174013,6.919442552409372e-05
360610175001,0.00013838885104818744
360610175002,0.00019460932178651358
360610175003,0.00013838885104818744
360610175004,0.0010379163828614058
360610175005,0.0007611386807650309
360610175006,0.0005362567978117263
360610175007,0.00025947909571535146
360610177001,0.0004389521369184695
360610177002,6.919442552409372e-05
360610177003,0.00013406419945293158
360610177004,6.703209972646579e-05
360610177005,0.00034597212762046856
360610177006,6.703209972646579e-05
360610177007,0.00013406419945293158
360610177008,0.0002767777020963749
360610178002,0.00013838885104818744
360610178003,0.00020109629917939735
360610179001,6.919442552409372e-05
360610179004,0.000938449396170521
360610179005,0.0006919442552409371
360610179006,0.0002767777020963749
360610179007,0.000484360978668656
360610180001,6.703209972646579e-05
360610180003,0.00026812839890586317
360610180004,6.703209972646579e-05
360610181001,0.00013838885104818744
360610181002,0.00020758327657228114
360610181003,0.0006919442552409371
360610181004,0.00020109629917939735
360610181005,0.00034597212762046856
360610181006,0.00034597212762046856
360610182003,6.703209972646579e-05
360610182004,6.703209972646579e-05
360610183001,0.00013838885104818744
360610183003,6.703209972646579e-05
360610183004,0.0008303331062891246
360610183005,0.0007611386807650309
360610183006,0.0007373530969911236
360610183007,0.0016758024931616447
360610184001,0.00013838885104818744
360610185001,0.00034597212762046856
360610185002,0.000938449396170521
360610185003,0.00034597212762046856
360610186002,0.00013406419945293158
360610187001,0.00020758327657228114
360610187002,0.00035678375660860823
360610187003,0.00038921864357302716
360610187004,0.0008303331062891246
360610187005,0.00025947909571535146
360610187006,0.00020109629917939735
360610188001,6.919442552409372e-05
360610188002,0.00018812234439362978
360610188003,6.703209972646579e-05
360610189001,0.0002767777020963749
360610189002,6.703209972646579e-05
360610189003,0.00026812839890586317
360610189005,0.00020109629917939735
360610189006,0.00012973954785767573
360610190001,0.0002767777020963749
360610191002,0.00020758327657228114
360610191003,0.0006919442552409371
360610191004,0.00012973954785767573
360610191005,0.0004021925983587947
360610191006,0.000484360978668656
